"FECHA HECHO","COD_DEPTO","DEPARTAMENTO","COD_MUNI","MUNICIPIO","TIPO DELITO","CANTIDAD"
"08/11/2004","47","MAGDALENA","47318","GUAMAL","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/11/2004","47","MAGDALENA","47555","PLATO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/11/2004","05","ANTIOQUIA","05034","ANDES","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"05/11/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"05/11/2004","20","CESAR","20013","AGUSTIN CODAZZI","ARTICULO 168. SECUESTRO SIMPLE","1"
"04/11/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"04/11/2004","23","CORDOBA","23001","MONTERIA","ARTICULO 168. SECUESTRO SIMPLE","1"
"04/11/2004","23","CORDOBA","23001","MONTERIA","ARTICULO 168. SECUESTRO SIMPLE","1"
"03/11/2004","05","ANTIOQUIA","05440","MARINILLA","ARTICULO 168. SECUESTRO SIMPLE","1"
"02/11/2004","68","SANTANDER","68276","FLORIDABLANCA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"02/11/2004","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","ARTICULO 168. SECUESTRO SIMPLE","1"
"02/11/2004","54","NORTE DE SANTANDER","54001","CUCUTA","ARTICULO 168. SECUESTRO SIMPLE","1"
"01/11/2004","20","CESAR","20383","LA GLORIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"01/11/2004","20","CESAR","20383","LA GLORIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"01/11/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"31/10/2004","44","LA GUAJIRA","44430","MAICAO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"31/10/2004","05","ANTIOQUIA","05002","ABEJORRAL","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"31/10/2004","52","NARIÑO","52001","PASTO","ARTICULO 168. SECUESTRO SIMPLE","1"
"30/10/2004","27","CHOCO","27495","NUQUI","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"30/10/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"29/10/2004","68","SANTANDER","68689","SAN VICENTE DE CHUCURI","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"29/10/2004","25","CUNDINAMARCA","25307","GIRARDOT","ARTICULO 168. SECUESTRO SIMPLE","1"
"29/10/2004","25","CUNDINAMARCA","25307","GIRARDOT","ARTICULO 168. SECUESTRO SIMPLE","1"
"28/10/2004","05","ANTIOQUIA","05847","URRAO","ARTICULO 168. SECUESTRO SIMPLE","1"
"28/10/2004","19","CAUCA","19532","PATIA","ARTICULO 168. SECUESTRO SIMPLE","1"
"28/10/2004","19","CAUCA","19532","PATIA","ARTICULO 168. SECUESTRO SIMPLE","1"
"28/10/2004","73","TOLIMA","73124","CAJAMARCA","ARTICULO 168. SECUESTRO SIMPLE","1"
"28/10/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"25/10/2004","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","2"
"25/10/2004","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","2"
"25/10/2004","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"25/10/2004","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"25/10/2004","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"25/10/2004","18","CAQUETA","18001","FLORENCIA","ARTICULO 168. SECUESTRO SIMPLE","1"
"24/10/2004","52","NARIÑO","52079","BARBACOAS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"24/10/2004","52","NARIÑO","52079","BARBACOAS","ARTICULO 168. SECUESTRO SIMPLE","1"
"24/10/2004","41","HUILA","41001","NEIVA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"23/10/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"23/10/2004","76","VALLE DEL CAUCA","76109","BUENAVENTURA","ARTICULO 168. SECUESTRO SIMPLE","1"
"23/10/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"22/10/2004","08","ATLANTICO","08001","BARRANQUILLA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"22/10/2004","13","BOLIVAR","13657","SAN JUAN NEPOMUCENO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"22/10/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"21/10/2004","81","ARAUCA","81794","TAME","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/10/2004","54","NORTE DE SANTANDER","54261","EL ZULIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/10/2004","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"21/10/2004","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"20/10/2004","68","SANTANDER","68081","BARRANCABERMEJA","ARTICULO 168. SECUESTRO SIMPLE","1"
"20/10/2004","73","TOLIMA","73200","COELLO","ARTICULO 168. SECUESTRO SIMPLE","1"
"20/10/2004","73","TOLIMA","73001","IBAGUE","ARTICULO 168. SECUESTRO SIMPLE","1"
"20/10/2004","05","ANTIOQUIA","05284","FRONTINO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"20/10/2004","05","ANTIOQUIA","05284","FRONTINO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"19/10/2004","73","TOLIMA","73347","HERVEO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"19/10/2004","25","CUNDINAMARCA","25307","GIRARDOT","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"19/10/2004","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"19/10/2004","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"18/10/2004","52","NARIÑO","52612","RICAURTE","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"18/10/2004","52","NARIÑO","52612","RICAURTE","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"16/10/2004","18","CAQUETA","18001","FLORENCIA","ARTICULO 168. SECUESTRO SIMPLE","1"
"16/10/2004","05","ANTIOQUIA","05697","EL SANTUARIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"15/10/2004","41","HUILA","41483","NATAGA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"15/10/2004","41","HUILA","41483","NATAGA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"14/10/2004","18","CAQUETA","18001","FLORENCIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"14/10/2004","05","ANTIOQUIA","05697","EL SANTUARIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"14/10/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"13/10/2004","25","CUNDINAMARCA","25307","GIRARDOT","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"13/10/2004","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"13/10/2004","05","ANTIOQUIA","05154","CAUCASIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"13/10/2004","86","PUTUMAYO","86320","ORITO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"13/10/2004","86","PUTUMAYO","86320","ORITO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"11/10/2004","19","CAUCA","19022","ALMAGUER","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"11/10/2004","20","CESAR","20013","AGUSTIN CODAZZI","ARTICULO 168. SECUESTRO SIMPLE","1"
"10/10/2004","41","HUILA","41001","NEIVA","ARTICULO 168. SECUESTRO SIMPLE","1"
"10/10/2004","41","HUILA","41001","NEIVA","ARTICULO 168. SECUESTRO SIMPLE","1"
"10/10/2004","13","BOLIVAR","13873","VILLANUEVA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"10/10/2004","41","HUILA","41001","NEIVA","ARTICULO 168. SECUESTRO SIMPLE","1"
"09/10/2004","05","ANTIOQUIA","05034","ANDES","ARTICULO 168. SECUESTRO SIMPLE","1"
"08/10/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"07/10/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/10/2004","13","BOLIVAR","13001","CARTAGENA DE INDIAS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/10/2004","05","ANTIOQUIA","05101","CIUDAD BOLIVAR","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"07/10/2004","05","ANTIOQUIA","05101","CIUDAD BOLIVAR","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"06/10/2004","52","NARIÑO","52001","PASTO","ARTICULO 168. SECUESTRO SIMPLE","1"
"06/10/2004","05","ANTIOQUIA","05652","SAN FRANCISCO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"05/10/2004","47","MAGDALENA","47745","SITIONUEVO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"04/10/2004","19","CAUCA","19821","TORIBIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"02/10/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"01/10/2004","23","CORDOBA","23182","CHINU","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"01/10/2004","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"30/09/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"30/09/2004","85","CASANARE","85001","YOPAL","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"29/09/2004","76","VALLE DEL CAUCA","76001","CALI","ARTICULO 168. SECUESTRO SIMPLE","1"
"29/09/2004","13","BOLIVAR","13654","SAN JACINTO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"28/09/2004","86","PUTUMAYO","86320","ORITO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"28/09/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"28/09/2004","17","CALDAS","17614","RIOSUCIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"28/09/2004","86","PUTUMAYO","86320","ORITO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"28/09/2004","05","ANTIOQUIA","05847","URRAO","ARTICULO 168. SECUESTRO SIMPLE","1"
"27/09/2004","76","VALLE DEL CAUCA","76109","BUENAVENTURA","ARTICULO 168. SECUESTRO SIMPLE","1"
"27/09/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"27/09/2004","76","VALLE DEL CAUCA","76130","CANDELARIA","ARTICULO 168. SECUESTRO SIMPLE","1"
"26/09/2004","05","ANTIOQUIA","05674","SAN VICENTE FERRER","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"26/09/2004","25","CUNDINAMARCA","25862","VERGARA","ARTICULO 169. SECUESTRO EXTORSIVO","2"
"26/09/2004","25","CUNDINAMARCA","25862","VERGARA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"25/09/2004","68","SANTANDER","68081","BARRANCABERMEJA","ARTICULO 168. SECUESTRO SIMPLE","1"
"24/09/2004","41","HUILA","41349","HOBO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"23/09/2004","25","CUNDINAMARCA","25290","FUSAGASUGA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"23/09/2004","18","CAQUETA","18860","VALPARAISO","ARTICULO 168. SECUESTRO SIMPLE","1"
"23/09/2004","25","CUNDINAMARCA","25290","FUSAGASUGA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"22/09/2004","05","ANTIOQUIA","05086","BELMIRA","ARTICULO 168. SECUESTRO SIMPLE","1"
"22/09/2004","52","NARIÑO","52835","SAN ANDRES DE TUMACO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"22/09/2004","76","VALLE DEL CAUCA","76109","BUENAVENTURA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/09/2004","05","ANTIOQUIA","05234","DABEIBA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/09/2004","05","ANTIOQUIA","05234","DABEIBA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/09/2004","05","ANTIOQUIA","05234","DABEIBA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/09/2004","05","ANTIOQUIA","05234","DABEIBA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/09/2004","25","CUNDINAMARCA","25407","LENGUAZAQUE","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/09/2004","41","HUILA","41001","NEIVA","ARTICULO 168. SECUESTRO SIMPLE","1"
"21/09/2004","13","BOLIVAR","13001","CARTAGENA DE INDIAS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/09/2004","13","BOLIVAR","13001","CARTAGENA DE INDIAS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/09/2004","13","BOLIVAR","13654","SAN JACINTO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/09/2004","13","BOLIVAR","13654","SAN JACINTO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"21/09/2004","13","BOLIVAR","13654","SAN JACINTO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"20/09/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"20/09/2004","76","VALLE DEL CAUCA","76001","CALI","ARTICULO 168. SECUESTRO SIMPLE","1"
"18/09/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"18/09/2004","15","BOYACA","15001","TUNJA","ARTICULO 168. SECUESTRO SIMPLE","1"
"18/09/2004","41","HUILA","41001","NEIVA","ARTICULO 168. SECUESTRO SIMPLE","1"
"18/09/2004","73","TOLIMA","73026","ALVARADO","ARTICULO 168. SECUESTRO SIMPLE","1"
"17/09/2004","05","ANTIOQUIA","05501","OLAYA","ARTICULO 168. SECUESTRO SIMPLE","1"
"17/09/2004","05","ANTIOQUIA","05501","OLAYA","ARTICULO 168. SECUESTRO SIMPLE","1"
"17/09/2004","05","ANTIOQUIA","05234","DABEIBA","ARTICULO 168. SECUESTRO SIMPLE","2"
"17/09/2004","76","VALLE DEL CAUCA","76275","FLORIDA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/09/2004","76","VALLE DEL CAUCA","76275","FLORIDA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/09/2004","76","VALLE DEL CAUCA","76275","FLORIDA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/09/2004","76","VALLE DEL CAUCA","76275","FLORIDA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/09/2004","76","VALLE DEL CAUCA","76275","FLORIDA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/09/2004","76","VALLE DEL CAUCA","76275","FLORIDA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/09/2004","19","CAUCA","19001","POPAYAN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/09/2004","08","ATLANTICO","08560","PONEDERA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"17/09/2004","19","CAUCA","19001","POPAYAN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"16/09/2004","73","TOLIMA","73347","HERVEO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"16/09/2004","73","TOLIMA","73347","HERVEO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"16/09/2004","73","TOLIMA","73283","FRESNO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"16/09/2004","73","TOLIMA","73001","IBAGUE","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"16/09/2004","73","TOLIMA","73411","LIBANO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"16/09/2004","19","CAUCA","19001","POPAYAN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"16/09/2004","19","CAUCA","19001","POPAYAN","ARTICULO 168. SECUESTRO SIMPLE","1"
"14/09/2004","73","TOLIMA","73671","SALDAÑA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"14/09/2004","19","CAUCA","19807","TIMBIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"14/09/2004","50","META","50577","PUERTO LLERAS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"14/09/2004","73","TOLIMA","73671","SALDAÑA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"14/09/2004","47","MAGDALENA","47001","SANTA MARTA","ARTICULO 168. SECUESTRO SIMPLE","1"
"14/09/2004","47","MAGDALENA","47001","SANTA MARTA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"14/09/2004","47","MAGDALENA","47001","SANTA MARTA","ARTICULO 168. SECUESTRO SIMPLE","1"
"14/09/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"14/09/2004","47","MAGDALENA","47001","SANTA MARTA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"14/09/2004","47","MAGDALENA","47001","SANTA MARTA","ARTICULO 168. SECUESTRO SIMPLE","1"
"14/09/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"13/09/2004","08","ATLANTICO","08001","BARRANQUILLA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"13/09/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"13/09/2004","76","VALLE DEL CAUCA","76001","CALI","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"13/09/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"13/09/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"13/09/2004","41","HUILA","41001","NEIVA","ARTICULO 168. SECUESTRO SIMPLE","1"
"12/09/2004","68","SANTANDER","68001","BUCARAMANGA","ARTICULO 168. SECUESTRO SIMPLE","1"
"12/09/2004","25","CUNDINAMARCA","25307","GIRARDOT","ARTICULO 168. SECUESTRO SIMPLE","1"
"11/09/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"10/09/2004","05","ANTIOQUIA","05400","LA UNION","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"10/09/2004","66","RISARALDA","66001","PEREIRA","ARTICULO 168. SECUESTRO SIMPLE","1"
"10/09/2004","15","BOYACA","15693","SANTA ROSA DE VITERBO","ARTICULO 168. SECUESTRO SIMPLE","1"
"10/09/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"10/09/2004","13","BOLIVAR","13006","ACHI","ARTICULO 168. SECUESTRO SIMPLE","1"
"09/09/2004","05","ANTIOQUIA","05847","URRAO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"09/09/2004","05","ANTIOQUIA","05400","LA UNION","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"09/09/2004","05","ANTIOQUIA","05847","URRAO","ARTICULO 168. SECUESTRO SIMPLE","1"
"09/09/2004","05","ANTIOQUIA","05284","FRONTINO","ARTICULO 168. SECUESTRO SIMPLE","1"
"09/09/2004","05","ANTIOQUIA","05847","URRAO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"09/09/2004","05","ANTIOQUIA","05847","URRAO","ARTICULO 168. SECUESTRO SIMPLE","1"
"09/09/2004","05","ANTIOQUIA","05847","URRAO","ARTICULO 168. SECUESTRO SIMPLE","1"
"09/09/2004","05","ANTIOQUIA","05847","URRAO","ARTICULO 168. SECUESTRO SIMPLE","1"
"09/09/2004","73","TOLIMA","73347","HERVEO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"08/09/2004","20","CESAR","20770","SAN MARTIN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"08/09/2004","20","CESAR","20770","SAN MARTIN","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"08/09/2004","19","CAUCA","19473","MORALES","ARTICULO 168. SECUESTRO SIMPLE","1"
"08/09/2004","25","CUNDINAMARCA","25754","SOACHA","ARTICULO 168. SECUESTRO SIMPLE","1"
"08/09/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"07/09/2004","41","HUILA","41132","CAMPOALEGRE","ARTICULO 168. SECUESTRO SIMPLE","1"
"07/09/2004","50","META","50330","MESETAS","ARTICULO 168. SECUESTRO SIMPLE","1"
"06/09/2004","20","CESAR","20001","VALLEDUPAR","ARTICULO 168. SECUESTRO SIMPLE","1"
"06/09/2004","20","CESAR","20001","VALLEDUPAR","ARTICULO 168. SECUESTRO SIMPLE","1"
"06/09/2004","54","NORTE DE SANTANDER","54172","CHINACOTA","ARTICULO 168. SECUESTRO SIMPLE","1"
"06/09/2004","68","SANTANDER","68001","BUCARAMANGA","ARTICULO 168. SECUESTRO SIMPLE","1"
"06/09/2004","05","ANTIOQUIA","05615","RIONEGRO","ARTICULO 168. SECUESTRO SIMPLE","1"
"05/09/2004","05","ANTIOQUIA","05607","RETIRO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"05/09/2004","05","ANTIOQUIA","05607","RETIRO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"05/09/2004","05","ANTIOQUIA","05607","RETIRO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"04/09/2004","20","CESAR","20045","BECERRIL","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"04/09/2004","44","LA GUAJIRA","44001","RIOHACHA","ARTICULO 168. SECUESTRO SIMPLE","1"
"02/09/2004","73","TOLIMA","73555","PLANADAS","ARTICULO 168. SECUESTRO SIMPLE","1"
"02/09/2004","73","TOLIMA","73555","PLANADAS","ARTICULO 168. SECUESTRO SIMPLE","1"
"02/09/2004","50","META","50711","VISTAHERMOSA","ARTICULO 168. SECUESTRO SIMPLE","1"
"02/09/2004","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"02/09/2004","50","META","50711","VISTAHERMOSA","ARTICULO 168. SECUESTRO SIMPLE","1"
"01/09/2004","68","SANTANDER","68655","SABANA DE TORRES","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"01/09/2004","27","CHOCO","27073","BAGADO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"01/09/2004","13","BOLIVAR","13430","MAGANGUE","ARTICULO 168. SECUESTRO SIMPLE","1"
"01/09/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"01/09/2004","05","ANTIOQUIA","05887","YARUMAL","ARTICULO 168. SECUESTRO SIMPLE","1"
"01/09/2004","05","ANTIOQUIA","05347","HELICONIA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"01/09/2004","41","HUILA","41001","NEIVA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"31/08/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"30/08/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"30/08/2004","50","META","50606","RESTREPO","ARTICULO 168. SECUESTRO SIMPLE","3"
"30/08/2004","13","BOLIVAR","13244","EL CARMEN DE BOLIVAR","ARTICULO 168. SECUESTRO SIMPLE","1"
"30/08/2004","73","TOLIMA","73483","NATAGAIMA","ARTICULO 168. SECUESTRO SIMPLE","1"
"29/08/2004","11","BOGOTA D.C.","11001","BOGOTA D.C.","ARTICULO 168. SECUESTRO SIMPLE","1"
"28/08/2004","05","ANTIOQUIA","05690","SANTO DOMINGO","ARTICULO 168. SECUESTRO SIMPLE","3"
"28/08/2004","05","ANTIOQUIA","05690","SANTO DOMINGO","ARTICULO 168. SECUESTRO SIMPLE","1"
"28/08/2004","73","TOLIMA","73671","SALDAÑA","ARTICULO 168. SECUESTRO SIMPLE","1"
"28/08/2004","05","ANTIOQUIA","05690","SANTO DOMINGO","ARTICULO 168. SECUESTRO SIMPLE","3"
"27/08/2004","19","CAUCA","19455","MIRANDA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"27/08/2004","41","HUILA","41132","CAMPOALEGRE","ARTICULO 168. SECUESTRO SIMPLE","1"
"27/08/2004","73","TOLIMA","73001","IBAGUE","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"27/08/2004","08","ATLANTICO","08001","BARRANQUILLA","ARTICULO 168. SECUESTRO SIMPLE","1"
"27/08/2004","73","TOLIMA","73001","IBAGUE","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"27/08/2004","73","TOLIMA","73001","IBAGUE","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"27/08/2004","73","TOLIMA","73001","IBAGUE","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"26/08/2004","73","TOLIMA","73055","ARMERO","ARTICULO 168. SECUESTRO SIMPLE","1"
"26/08/2004","20","CESAR","20045","BECERRIL","ARTICULO 168. SECUESTRO SIMPLE","1"
"25/08/2004","52","NARIÑO","52612","RICAURTE","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"25/08/2004","44","LA GUAJIRA","44001","RIOHACHA","ARTICULO 168. SECUESTRO SIMPLE","1"
"25/08/2004","54","NORTE DE SANTANDER","54001","CUCUTA","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"24/08/2004","05","ANTIOQUIA","05001","MEDELLIN","ARTICULO 168. SECUESTRO SIMPLE","1"
"24/08/2004","50","META","50590","PUERTO RICO","ARTICULO 168. SECUESTRO SIMPLE","1"
"24/08/2004","50","META","50001","VILLAVICENCIO","ARTICULO 168. SECUESTRO SIMPLE","1"
"24/08/2004","73","TOLIMA","73624","ROVIRA","ARTICULO 168. SECUESTRO SIMPLE","1"
"23/08/2004","19","CAUCA","19821","TORIBIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"22/08/2004","52","NARIÑO","52079","BARBACOAS","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"22/08/2004","20","CESAR","20045","BECERRIL","ARTICULO 169. SECUESTRO EXTORSIVO","2"
"22/08/2004","20","CESAR","20045","BECERRIL","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"22/08/2004","19","CAUCA","19821","TORIBIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"22/08/2004","19","CAUCA","19821","TORIBIO","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"22/08/2004","20","CESAR","20045","BECERRIL","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"22/08/2004","20","CESAR","20045","BECERRIL","ARTICULO 169. SECUESTRO EXTORSIVO","1"
"22/08/2004","20","CESAR","20045","BECERRIL","ARTICULO 169. SECUESTRO EXTORSIVO","1"
