Fecha,Perspectiva,Concepto,Periodo,Valor
2021,"Total regiones Orinoquía, Amazonía e Insular*",Población total,I,446.631
2021,"Total regiones Orinoquía, Amazonía e Insular*",Población total,II,450.168833
2022,"Total regiones Orinoquía, Amazonía e Insular*",Población total,I,453.317
2022,"Total regiones Orinoquía, Amazonía e Insular*",Población total,II,456.3735
2023,"Total regiones Orinoquía, Amazonía e Insular*",Población total,I,459.489167
2023,"Total regiones Orinoquía, Amazonía e Insular*",Población total,II,462.675814
2024,"Total regiones Orinoquía, Amazonía e Insular*",Población total,I,465.889667
2024,"Total regiones Orinoquía, Amazonía e Insular*",Población total,II,469.088167
2025,"Total regiones Orinoquía, Amazonía e Insular*",Población total,I,472.2415
2025,"Total regiones Orinoquía, Amazonía e Insular*",Población total,II,475.325182
2026,"Total regiones Orinoquía, Amazonía e Insular*",Población total,I,478.372167
2010,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,I,0.0
2010,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,II,0.0
2011,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,I,0.0
2011,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,II,0.0
2012,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,I,0.0
2012,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,II,0.0
2013,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,I,0.0
2013,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,II,0.0
2014,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,I,270.038667
2014,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,II,273.02
2015,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,I,276.042667
2015,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,II,279.244333
2016,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,I,282.613167
2016,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,II,286.015667
2017,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,I,289.699833
2017,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,II,294.196167
2018,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,I,299.680333
2018,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,II,305.928667
2019,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,I,312.431667
2019,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,II,318.513167
2020,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,I,324.021
2020,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,II,328.542833
2021,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,I,332.197
2021,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,II,335.550667
2022,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,I,338.5835
2022,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,II,341.441
2023,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,I,344.380833
2023,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,II,347.749314
2024,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,I,351.4495
2024,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,II,355.0125
2025,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,I,358.298167
2025,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,II,361.519349
2026,"Total regiones Orinoquía, Amazonía e Insular*",Población en edad de trabajar,I,364.794
2010,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,I,0.0
2010,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,II,0.0
2011,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,I,0.0
2011,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,II,0.0
2012,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,I,0.0
2012,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,II,0.0
2013,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,I,0.0
2013,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,II,0.0
2014,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,I,192.286204
2014,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,II,194.678579
2015,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,I,193.302289
2015,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,II,197.077845
2016,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,I,199.277175
2016,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,II,202.357582
2017,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,I,205.036703
2017,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,II,206.027834
2018,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,I,204.217883
2018,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,II,207.760381
2019,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,I,214.154701
2019,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,II,216.649188
2020,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,I,187.249513
2020,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,II,205.307778
2021,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,I,212.384435
2021,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,II,213.877189
2022,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,I,233.779577
2022,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,II,237.978677
2023,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,I,241.268756
2023,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,II,244.576949
2024,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,I,247.262598
2024,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,II,248.519833
2025,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,I,249.625105
2025,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,II,250.854041
2026,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo,I,248.53493
2010,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,I,0.0
2010,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,II,0.0
2011,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,I,0.0
2011,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,II,0.0
2012,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,I,0.0
2012,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,II,0.0
2013,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,I,0.0
2013,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,II,0.0
2014,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,I,173.61802
2014,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,II,178.417605
2015,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,I,174.064319
2015,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,II,179.8188
2016,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,I,174.951506
2016,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,II,180.0102
2017,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,I,177.864682
2017,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,II,179.660451
2018,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,I,176.660187
2018,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,II,179.272639
2019,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,I,182.203325
2019,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,II,186.732441
2020,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,I,148.889568
2020,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,II,162.306957
2021,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,I,172.087551
2021,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,II,179.436332
2022,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,I,196.845384
2022,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,II,203.424334
2023,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,I,202.254634
2023,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,II,211.395869
2024,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,I,204.162406
2024,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,II,214.122954
2025,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,I,214.263995
2025,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,II,224.441479
2026,"Total regiones Orinoquía, Amazonía e Insular*",Población ocupada,I,220.140944
2010,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,I,0.0
2010,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,II,0.0
2011,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,I,0.0
2011,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,II,0.0
2012,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,I,0.0
2012,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,II,0.0
2013,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,I,0.0
2013,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,II,0.0
2014,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,I,18.668184
2014,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,II,16.260973
2015,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,I,19.23797
2015,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,II,17.259044
2016,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,I,24.325669
2016,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,II,22.347383
2017,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,I,27.172021
2017,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,II,26.367383
2018,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,I,27.557696
2018,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,II,28.487742
2019,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,I,31.951376
2019,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,II,29.916747
2020,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,I,38.359945
2020,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,II,43.000821
2021,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,I,40.296884
2021,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,II,34.440857
2022,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,I,36.934192
2022,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,II,34.554343
2023,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,I,39.014121
2023,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,II,33.18108
2024,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,I,43.100192
2024,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,II,34.396878
2025,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,I,35.361109
2025,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,II,26.412562
2026,"Total regiones Orinoquía, Amazonía e Insular*",Población desocupada,I,28.393986
2010,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,I,0.0
2010,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,II,0.0
2011,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,I,0.0
2011,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,II,0.0
2012,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,I,0.0
2012,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,II,0.0
2013,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,I,0.0
2013,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,II,0.0
2014,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,I,77.752463
2014,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,II,78.341421
2015,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,I,82.740378
2015,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,II,82.166489
2016,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,I,83.335992
2016,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,II,83.658084
2017,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,I,84.66313
2017,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,II,88.168332
2018,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,I,95.462451
2018,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,II,98.168285
2019,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,I,98.276966
2019,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,II,101.863978
2020,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,I,136.771487
2020,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,II,123.235055
2021,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,I,119.812565
2021,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,II,121.673478
2022,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,I,104.803923
2022,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,II,103.462323
2023,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,I,103.112078
2023,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,II,103.172365
2024,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,I,104.186902
2024,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,II,106.492667
2025,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,I,108.673062
2025,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,II,110.665308
2026,"Total regiones Orinoquía, Amazonía e Insular*",Población fuera de la fuerza de trabajo,I,116.25907
2010,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,I,0.0
2010,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,II,0.0
2011,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,I,0.0
2011,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,II,0.0
2012,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,I,0.0
2012,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,II,0.0
2013,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,I,0.0
2013,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,II,0.0
2014,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,I,10.491888
2014,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,II,8.910347
2015,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,I,8.36084
2015,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,II,9.712146
2016,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,I,12.348421
2016,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,II,14.711859
2017,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,I,15.552508
2017,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,II,14.237915
2018,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,I,12.166956
2018,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,II,17.259675
2019,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,I,16.176353
2019,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,II,17.576235
2020,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,I,0.0
2020,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,II,0.0
2021,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,I,17.753528
2021,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,II,12.325129
2022,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,I,19.161409
2022,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,II,20.431179
2023,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,I,17.869747
2023,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,II,19.076544
2024,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,I,16.238633
2024,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,II,15.256286
2025,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,I,12.043682
2025,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,II,11.477407
2026,"Total regiones Orinoquía, Amazonía e Insular*",Población subocupada,I,9.18172
2010,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,I,0.0
2010,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,II,0.0
2011,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,I,0.0
2011,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,II,0.0
2012,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,I,0.0
2012,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,II,0.0
2013,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,I,0.0
2013,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,II,0.0
2014,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,I,0.0
2014,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,II,0.0
2015,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,I,0.0
2015,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,II,0.0
2016,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,I,0.0
2016,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,II,0.0
2017,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,I,0.0
2017,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,II,0.0
2018,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,I,0.0
2018,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,II,0.0
2019,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,I,0.0
2019,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,II,0.0
2020,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,I,0.0
2020,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,II,0.0
2021,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,I,14.209361
2021,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,II,6.205938
2022,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,I,7.860417
2022,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,II,11.701584
2023,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,I,16.00679
2023,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,II,13.967039
2024,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,I,11.945108
2024,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,II,9.709022
2025,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,I,7.523367
2025,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,II,8.522644
2026,"Total regiones Orinoquía, Amazonía e Insular*",Fuerza de trabajo potencial,I,7.307201
2010,Bogotá D. C.,% población en edad de trabajar,I,75.10292
2010,Bogotá D. C.,% población en edad de trabajar,II,75.532979
2011,Bogotá D. C.,% población en edad de trabajar,I,75.961786
2011,Bogotá D. C.,% población en edad de trabajar,II,76.384914
2012,Bogotá D. C.,% población en edad de trabajar,I,76.797659
2012,Bogotá D. C.,% población en edad de trabajar,II,77.196084
2013,Bogotá D. C.,% población en edad de trabajar,I,77.578025
2013,Bogotá D. C.,% población en edad de trabajar,II,77.946664
2014,Bogotá D. C.,% población en edad de trabajar,I,78.3001
2014,Bogotá D. C.,% población en edad de trabajar,II,78.637056
2015,Bogotá D. C.,% población en edad de trabajar,I,78.954778
2015,Bogotá D. C.,% población en edad de trabajar,II,79.253485
2016,Bogotá D. C.,% población en edad de trabajar,I,79.531313
2016,Bogotá D. C.,% población en edad de trabajar,II,79.785858
2017,Bogotá D. C.,% población en edad de trabajar,I,80.024504
2017,Bogotá D. C.,% población en edad de trabajar,II,80.263879
2018,Bogotá D. C.,% población en edad de trabajar,I,80.49041
2018,Bogotá D. C.,% población en edad de trabajar,II,80.666361
2019,Bogotá D. C.,% población en edad de trabajar,I,80.791712
2019,Bogotá D. C.,% población en edad de trabajar,II,80.906833
2020,Bogotá D. C.,% población en edad de trabajar,I,81.030488
2020,Bogotá D. C.,% población en edad de trabajar,II,81.174423
2021,Bogotá D. C.,% población en edad de trabajar,I,81.331886
2021,Bogotá D. C.,% población en edad de trabajar,II,81.482418
2022,Bogotá D. C.,% población en edad de trabajar,I,81.623598
2022,Bogotá D. C.,% población en edad de trabajar,II,81.75565
2023,Bogotá D. C.,% población en edad de trabajar,I,81.885392
2023,Bogotá D. C.,% población en edad de trabajar,II,82.026406
2024,Bogotá D. C.,% población en edad de trabajar,I,82.174257
2024,Bogotá D. C.,% población en edad de trabajar,II,82.307933
2025,Bogotá D. C.,% población en edad de trabajar,I,82.423216
2025,Bogotá D. C.,% población en edad de trabajar,II,82.534052
2026,Bogotá D. C.,% población en edad de trabajar,I,82.645907
2010,Bogotá D. C.,Tasa Global de Participación (TGP),I,71.926007
2010,Bogotá D. C.,Tasa Global de Participación (TGP),II,73.916524
2011,Bogotá D. C.,Tasa Global de Participación (TGP),I,74.178113
2011,Bogotá D. C.,Tasa Global de Participación (TGP),II,75.532695
2012,Bogotá D. C.,Tasa Global de Participación (TGP),I,75.284243
2012,Bogotá D. C.,Tasa Global de Participación (TGP),II,75.861519
2013,Bogotá D. C.,Tasa Global de Participación (TGP),I,74.850533
2013,Bogotá D. C.,Tasa Global de Participación (TGP),II,75.023447
2014,Bogotá D. C.,Tasa Global de Participación (TGP),I,75.036297
2014,Bogotá D. C.,Tasa Global de Participación (TGP),II,75.290371
2015,Bogotá D. C.,Tasa Global de Participación (TGP),I,74.32392
2015,Bogotá D. C.,Tasa Global de Participación (TGP),II,74.196881
2016,Bogotá D. C.,Tasa Global de Participación (TGP),I,73.140056
2016,Bogotá D. C.,Tasa Global de Participación (TGP),II,73.066558
2017,Bogotá D. C.,Tasa Global de Participación (TGP),I,71.930934
2017,Bogotá D. C.,Tasa Global de Participación (TGP),II,71.634421
2018,Bogotá D. C.,Tasa Global de Participación (TGP),I,70.88785
2018,Bogotá D. C.,Tasa Global de Participación (TGP),II,71.450698
2019,Bogotá D. C.,Tasa Global de Participación (TGP),I,71.300909
2019,Bogotá D. C.,Tasa Global de Participación (TGP),II,70.700405
2020,Bogotá D. C.,Tasa Global de Participación (TGP),I,64.558717
2020,Bogotá D. C.,Tasa Global de Participación (TGP),II,68.053149
2021,Bogotá D. C.,Tasa Global de Participación (TGP),I,68.589335
2021,Bogotá D. C.,Tasa Global de Participación (TGP),II,66.451972
2022,Bogotá D. C.,Tasa Global de Participación (TGP),I,67.303973
2022,Bogotá D. C.,Tasa Global de Participación (TGP),II,66.565571
2023,Bogotá D. C.,Tasa Global de Participación (TGP),I,68.340746
2023,Bogotá D. C.,Tasa Global de Participación (TGP),II,70.625825
2024,Bogotá D. C.,Tasa Global de Participación (TGP),I,71.332879
2024,Bogotá D. C.,Tasa Global de Participación (TGP),II,70.637579
2025,Bogotá D. C.,Tasa Global de Participación (TGP),I,70.628358
2025,Bogotá D. C.,Tasa Global de Participación (TGP),II,70.561163
2026,Bogotá D. C.,Tasa Global de Participación (TGP),I,69.736678
2010,Bogotá D. C.,Tasa de Ocupación (TO),I,63.161479
2010,Bogotá D. C.,Tasa de Ocupación (TO),II,66.878848
2011,Bogotá D. C.,Tasa de Ocupación (TO),I,66.208893
2011,Bogotá D. C.,Tasa de Ocupación (TO),II,69.071256
2012,Bogotá D. C.,Tasa de Ocupación (TO),I,67.496418
2012,Bogotá D. C.,Tasa de Ocupación (TO),II,68.908285
2013,Bogotá D. C.,Tasa de Ocupación (TO),I,67.454123
2013,Bogotá D. C.,Tasa de Ocupación (TO),II,68.6649
2014,Bogotá D. C.,Tasa de Ocupación (TO),I,67.880297
2014,Bogotá D. C.,Tasa de Ocupación (TO),II,69.074643
2015,Bogotá D. C.,Tasa de Ocupación (TO),I,67.59015
2015,Bogotá D. C.,Tasa de Ocupación (TO),II,67.710269
2016,Bogotá D. C.,Tasa de Ocupación (TO),I,66.029061
2016,Bogotá D. C.,Tasa de Ocupación (TO),II,66.465075
2017,Bogotá D. C.,Tasa de Ocupación (TO),I,63.711719
2017,Bogotá D. C.,Tasa de Ocupación (TO),II,64.491269
2018,Bogotá D. C.,Tasa de Ocupación (TO),I,62.855322
2018,Bogotá D. C.,Tasa de Ocupación (TO),II,64.392444
2019,Bogotá D. C.,Tasa de Ocupación (TO),I,62.904905
2019,Bogotá D. C.,Tasa de Ocupación (TO),II,63.659314
2020,Bogotá D. C.,Tasa de Ocupación (TO),I,53.111646
2020,Bogotá D. C.,Tasa de Ocupación (TO),II,54.969137
2021,Bogotá D. C.,Tasa de Ocupación (TO),I,55.687876
2021,Bogotá D. C.,Tasa de Ocupación (TO),II,57.516495
2022,Bogotá D. C.,Tasa de Ocupación (TO),I,58.638488
2022,Bogotá D. C.,Tasa de Ocupación (TO),II,59.940759
2023,Bogotá D. C.,Tasa de Ocupación (TO),I,60.612986
2023,Bogotá D. C.,Tasa de Ocupación (TO),II,63.901302
2024,Bogotá D. C.,Tasa de Ocupación (TO),I,63.946052
2024,Bogotá D. C.,Tasa de Ocupación (TO),II,64.235912
2025,Bogotá D. C.,Tasa de Ocupación (TO),I,64.118299
2025,Bogotá D. C.,Tasa de Ocupación (TO),II,65.431853
2026,Bogotá D. C.,Tasa de Ocupación (TO),I,63.834463
2010,Bogotá D. C.,Tasa de Desocupación (TD),I,12.185479
