País,Fecha,Miles_USD_CIF
Suecia,2019-01-01,11638.70183999999
Suecia,2019-02-01,10884.59003999999
Suecia,2019-03-01,12837.400119999993
Suecia,2019-04-01,11080.789339999981
Suecia,2019-05-01,13322.82818000001
Suecia,2019-06-01,11592.404320000005
Suecia,2019-07-01,14383.639419999987
Suecia,2019-08-01,16312.644190000012
Suecia,2019-09-01,10212.709479999992
Suecia,2019-10-01,12491.905000000004
Suecia,2019-11-01,12624.86086
Suecia,2019-12-01,11972.97492
Suecia,2020-01-01,19156.41975000002
Suecia,2020-02-01,14622.399830000015
Suecia,2020-03-01,22734.152120000028
Suecia,2020-04-01,10638.430479999999
Suecia,2020-05-01,13486.413459999994
Suecia,2020-06-01,16332.638249999993
Suecia,2020-07-01,13844.224279999997
Suecia,2020-08-01,14729.648040000007
Suecia,2020-09-01,10548.474680000005
Suecia,2020-10-01,19628.901279999995
Suecia,2020-11-01,13210.981269999987
Suecia,2020-12-01,9008.915550000007
Suecia,2021-01-01,11644.923319999998
Suecia,2021-02-01,15643.36451
Suecia,2021-03-01,18902.740309999994
Suecia,2021-04-01,13810.81513999999
Suecia,2021-05-01,15091.121369999992
Suecia,2021-06-01,12275.465500000008
Suecia,2021-07-01,16408.491399999995
Suecia,2021-08-01,12130.662010000005
Suecia,2021-09-01,20855.02044000001
Suecia,2021-10-01,12834.796400000005
Suecia,2021-11-01,18993.68252
Suecia,2021-12-01,19568.194919999987
Suecia,2022-01-01,13567.219669999993
Suecia,2022-02-01,21807.319950000026
Suecia,2022-03-01,13595.569589999994
Suecia,2022-04-01,14371.648580000003
Suecia,2022-05-01,17428.671929999993
Suecia,2022-06-01,11450.20006
Suecia,2022-07-01,27164.89627999998
Suecia,2022-08-01,17695.669549999995
Suecia,2022-09-01,30166.021249999998
Suecia,2022-10-01,16342.065910000003
Suecia,2022-11-01,21780.010309999994
Suecia,2022-12-01,22090.14313999998
Suecia,2023-01-01,23414.275959999984
Suecia,2023-02-01,17220.422470000012
Suecia,2023-03-01,16493.068629999994
Suecia,2023-04-01,31861.044650000018
Suecia,2023-05-01,18261.036789999984
Suecia,2023-06-01,19907.05414999999
Suecia,2023-07-01,23560.427179999984
Suecia,2023-08-01,30883.521040000003
Suecia,2023-09-01,14852.232509999998
Suecia,2023-10-01,34376.388990000036
Suecia,2023-11-01,33779.19557999994
Suecia,2023-12-01,13643.049899999996
Suecia,2024-01-01,26753.747230000008
Suecia,2024-02-01,13898.447919999993
Suecia,2024-03-01,14851.632400000002
Suecia,2024-04-01,32662.917899999993
Suecia,2024-05-01,16414.006759999975
Suecia,2024-06-01,14207.917290000003
Suecia,2024-07-01,21737.58282999998
Suecia,2024-08-01,13598.303110000004
Suecia,2024-09-01,20617.137580000013
Suecia,2024-10-01,25773.072860000015
Suecia,2024-11-01,12612.109560000004
Suecia,2024-12-01,14978.297190000001
Suecia,2025-01-01,15893.843509999988
Suecia,2025-02-01,21895.598200000008
Suecia,2025-03-01,11766.837769999993
Suecia,2025-04-01,33443.034759999995
Suecia,2025-05-01,12362.284020000008
Suecia,2025-06-01,16238.763599999993
Suecia,2025-07-01,21639.07288999998
Suecia,2025-08-01,20141.93223
Suecia,2025-09-01,17449.609189999996
Suecia,2025-10-01,22002.04632
Suecia,2025-11-01,38102.68816000005
Suecia,2025-12-01,18361.299060000005
Suecia,2026-01-01,15061.173250000007
Suecia,2026-02-01,21305.714379999998
Suecia,2026-03-01,23915.294289999994
Suecia,2026-04-01,19703.39884
Suecia,2026-05-01,25494.068020000006
Suecia,2026-06-01,20855.74201000001
Suiza,2007-01-01,25315.13275
Suiza,2007-02-01,21876.672290000013
Suiza,2007-03-01,30659.987869999994
Suiza,2007-04-01,22200.390289999974
Suiza,2007-05-01,32144.796950000018
Suiza,2007-06-01,23294.674490000012
Suiza,2007-07-01,24672.858609999985
Suiza,2007-08-01,32622.21756999999
Suiza,2007-09-01,37922.49335000006
Suiza,2007-10-01,31722.839790000005
Suiza,2007-11-01,27360.970359999978
Suiza,2007-12-01,29220.221570000012
Suiza,2008-01-01,26211.97785
Suiza,2008-02-01,29842.204939999963
Suiza,2008-03-01,22945.50635999997
Suiza,2008-04-01,41788.35162000002
Suiza,2008-05-01,33526.89758000002
Suiza,2008-06-01,42175.89400000001
Suiza,2008-07-01,35800.091600000036
Suiza,2008-08-01,28274.06787
Suiza,2008-09-01,27828.923559999996
Suiza,2008-10-01,35025.97445999998
Suiza,2008-11-01,25924.55874000002
Suiza,2008-12-01,32006.461570000014
Suiza,2009-01-01,24421.985490000003
Suiza,2009-02-01,25066.769419999993
Suiza,2009-03-01,28725.41755
Suiza,2009-04-01,37320.23947
Suiza,2009-05-01,31761.722750000008
Suiza,2009-06-01,26880.134159999994
Suiza,2009-07-01,29412.550150000003
Suiza,2009-08-01,31091.998119999986
Suiza,2009-09-01,33623.80196
Suiza,2009-10-01,34989.260259999995
Suiza,2009-11-01,36795.30805000001
Suiza,2009-12-01,33579.948300000004
Suiza,2010-01-01,35408.75078000002
Suiza,2010-02-01,25913.31725
Suiza,2010-03-01,33126.09113999999
Suiza,2010-04-01,37118.611950000006
Suiza,2010-05-01,28517.62664
Suiza,2010-06-01,35482.361970000005
Suiza,2010-07-01,35415.16746000001
Suiza,2010-08-01,35203.87364
Suiza,2010-09-01,38747.789239999984
Suiza,2010-10-01,34455.45333
Suiza,2010-11-01,33568.93337
Suiza,2010-12-01,36712.55973
Suiza,2011-01-01,32229.850239999996
Suiza,2011-02-01,33780.96137999999
Suiza,2011-03-01,41351.165530000006
Suiza,2011-04-01,38035.20642
Suiza,2011-05-01,36364.352150000006
Suiza,2011-06-01,33975.696090000005
Suiza,2011-07-01,41664.47855
Suiza,2011-08-01,36715.4683
Suiza,2011-09-01,36238.000779999995
Suiza,2011-10-01,34357.099019999994
Suiza,2011-11-01,58506.55682000001
Suiza,2011-12-01,37363.76776000001
Suiza,2012-01-01,44340.07364000001
Suiza,2012-02-01,30544.38212
Suiza,2012-03-01,41354.20028000001
Suiza,2012-04-01,39392.53393
Suiza,2012-05-01,40826.29752000001
Suiza,2012-06-01,43090.112570000005
Suiza,2012-07-01,47139.61420000001
Suiza,2012-08-01,52167.792550000006
Suiza,2012-09-01,43986.06202
Suiza,2012-10-01,42138.77876000002
Suiza,2012-11-01,37192.30412000001
Suiza,2012-12-01,50352.26954000003
Suiza,2013-01-01,50309.2024
Suiza,2013-02-01,41771.22880999999
Suiza,2013-03-01,30264.68710999999
Suiza,2013-04-01,51497.42450999999
Suiza,2013-05-01,51469.03516999999
Suiza,2013-06-01,36458.35953999998
Suiza,2013-07-01,45847.78968
Suiza,2013-08-01,37263.99969999998
Suiza,2013-09-01,54262.615970000006
Suiza,2013-10-01,38204.50682000001
Suiza,2013-11-01,35703.24254
Suiza,2013-12-01,33656.159129999985
Suiza,2014-01-01,45691.25599000001
Suiza,2014-02-01,47294.6624
Suiza,2014-03-01,47415.43883
Suiza,2014-04-01,45909.263750000006
Suiza,2014-05-01,41093.98357999999
Suiza,2014-06-01,38512.801510000005
Suiza,2014-07-01,53025.73103999998
Suiza,2014-08-01,39316.488240000006
Suiza,2014-09-01,40771.09745000001
Suiza,2014-10-01,36372.94991
Suiza,2014-11-01,50920.172129999984
Suiza,2014-12-01,30864.653550000006
Suiza,2015-01-01,39145.01823
Suiza,2015-02-01,32798.22620999999
Suiza,2015-03-01,29508.111190000014
Suiza,2015-04-01,31458.431809999995
Suiza,2015-05-01,38540.09235
Suiza,2015-06-01,30367.320190000006
Suiza,2015-07-01,48379.872209999994
Suiza,2015-08-01,31897.513829999996
Suiza,2015-09-01,52076.74930999999
Suiza,2015-10-01,38522.30174000001
Suiza,2015-11-01,34854.56932
Suiza,2015-12-01,23058.30287
Suiza,2016-01-01,31725.24695999998
Suiza,2016-02-01,37852.779969999996
Suiza,2016-03-01,34568.58191
Suiza,2016-04-01,30397.666970000035
Suiza,2016-05-01,38244.61688
Suiza,2016-06-01,34720.34020999997
Suiza,2016-07-01,21956.26282000002
Suiza,2016-08-01,35036.058489999974
Suiza,2016-09-01,30082.520939999966
Suiza,2016-10-01,31286.46556000003
Suiza,2016-11-01,27474.943040000035
Suiza,2016-12-01,31268.782020000024
Suiza,2017-01-01,33472.62733000005
Suiza,2017-02-01,31379.774999999976
Suiza,2017-03-01,40227.52701
Suiza,2017-04-01,29531.34802
Suiza,2017-05-01,34413.91612000002
Suiza,2017-06-01,32661.51859999998
Suiza,2017-07-01,28732.85048999999
Suiza,2017-08-01,49119.15825999998
Suiza,2017-09-01,30224.838749999984
Suiza,2017-10-01,41643.06414999999
Suiza,2017-11-01,26630.416930000014
Suiza,2017-12-01,32719.998600000006
Suiza,2018-01-01,31484.615700000017
Suiza,2018-02-01,49182.61156000001
Suiza,2018-03-01,27413.300870000006
Suiza,2018-04-01,58260.246620000034
Suiza,2018-05-01,46063.58879999999
Suiza,2018-06-01,36253.29464999998
Suiza,2018-07-01,43876.78170999991
Suiza,2018-08-01,37208.45348000003
Suiza,2018-09-01,34422.53239
Suiza,2018-10-01,38872.76007999998
Suiza,2018-11-01,30299.739469999993
Suiza,2018-12-01,26188.433030000007
Suiza,2019-01-01,33507.38942
Suiza,2019-02-01,42291.36562999999
Suiza,2019-03-01,32604.74645
Suiza,2019-04-01,44809.91827000001
Suiza,2019-05-01,37905.46793000001
Suiza,2019-06-01,37510.613029999964
Suiza,2019-07-01,39530.12840999996
Suiza,2019-08-01,37172.80014000004
Suiza,2019-09-01,40802.746820000015
Suiza,2019-10-01,43878.799870000075
Suiza,2019-11-01,28304.145790000002
Suiza,2019-12-01,28607.66828000003
Suiza,2020-01-01,36461.773240000024
Suiza,2020-02-01,44435.80017000005
Suiza,2020-03-01,31396.69317999999
Suiza,2020-04-01,30299.744480000005
Suiza,2020-05-01,32060.41869999999
Suiza,2020-06-01,29334.051299999985
Suiza,2020-07-01,35789.04581999997
Suiza,2020-08-01,30815.922060000008
Suiza,2020-09-01,27409.540480000018
Suiza,2020-10-01,27662.833029999983
Suiza,2020-11-01,25507.147410000016
Suiza,2020-12-01,27998.31288999998
Suiza,2021-01-01,31739.835709999996
Suiza,2021-02-01,33664.89385000004
Suiza,2021-03-01,34546.007990000035
Suiza,2021-04-01,34156.45231999997
Suiza,2021-05-01,30196.92156000001
Suiza,2021-06-01,48120.47171000001
Suiza,2021-07-01,39059.656099999964
Suiza,2021-08-01,30366.35482999999
Suiza,2021-09-01,39962.978910000005
Suiza,2021-10-01,34858.971489999996
Suiza,2021-11-01,34551.11542999998
Suiza,2021-12-01,29575.450360000013
Suiza,2022-01-01,30170.08297000002
Suiza,2022-02-01,29348.763300000028
Suiza,2022-03-01,32836.23314999999
Suiza,2022-04-01,34628.53722999999
Suiza,2022-05-01,36862.64830999999
Suiza,2022-06-01,29807.18972999999
Suiza,2022-07-01,38921.55125999995
Suiza,2022-08-01,35555.659439999996
Suiza,2022-09-01,28053.06078
Suiza,2022-10-01,31161.23197999999
Suiza,2022-11-01,34433.775710000016
Suiza,2022-12-01,36384.485290000004
Suiza,2023-01-01,36539.89148999997
Suiza,2023-02-01,27583.99651999999
Suiza,2023-03-01,32771.431150000004
Suiza,2023-04-01,48941.162170000054
Suiza,2023-05-01,34882.23562999998
Suiza,2023-06-01,37593.15978
Suiza,2023-07-01,34877.05056000004
Suiza,2023-08-01,37490.973379999974
Suiza,2023-09-01,36022.04772000002
Suiza,2023-10-01,36113.997890000006
Suiza,2023-11-01,36786.63719999999
Suiza,2023-12-01,47551.84695999996
Suiza,2024-01-01,49900.651770000004
Suiza,2024-02-01,34293.026829999995
Suiza,2024-03-01,29517.969219999995
Suiza,2024-04-01,51019.11680000004
Suiza,2024-05-01,40207.285549999986
Suiza,2024-06-01,29997.78423
Suiza,2024-07-01,38655.112260000016
Suiza,2024-08-01,34817.17482
Suiza,2024-09-01,34594.31517000002
Suiza,2024-10-01,41271.16287000001
Suiza,2024-11-01,40985.10156999999
Suiza,2024-12-01,36547.13978000003
Suiza,2025-01-01,39600.06744
Suiza,2025-02-01,49269.232300000025
Suiza,2025-03-01,46285.44762000002
Suiza,2025-04-01,49739.50591999999
Suiza,2025-05-01,56861.39935999999
Suiza,2025-06-01,40154.51980000001
Suiza,2025-07-01,55168.845019999986
Suiza,2025-08-01,38730.70155000007
Suiza,2025-09-01,46487.76135000001
Suiza,2025-10-01,47413.68338999998
Suiza,2025-11-01,61513.43671000004
Suiza,2025-12-01,37353.444300000025
Suiza,2026-01-01,49580.02703000001
Suiza,2026-02-01,49725.853959999986
Suiza,2026-03-01,47284.22926000001
Suiza,2026-04-01,48821.83928000002
Suiza,2026-05-01,47184.417449999884
Suiza,2026-06-01,70614.17911000001
Tailandia,2007-01-01,13028.345740000002
Tailandia,2007-02-01,12318.415489999996
Tailandia,2007-03-01,14340.46960000001
Tailandia,2007-04-01,14367.591809999996
Tailandia,2007-05-01,13386.868280000004
Tailandia,2007-06-01,11762.949019999998
Tailandia,2007-07-01,13371.743759999998
Tailandia,2007-08-01,14956.715389999998
Tailandia,2007-09-01,13044.39373
Tailandia,2007-10-01,23347.34246000001
Tailandia,2007-11-01,31764.432059999996
Tailandia,2007-12-01,27860.939160000005
Tailandia,2008-01-01,24168.73841999998
Tailandia,2008-02-01,20289.42214999999
Tailandia,2008-03-01,16394.91146
Tailandia,2008-04-01,25106.189020000013
Tailandia,2008-05-01,36569.02873
Tailandia,2008-06-01,18607.424130000014
Tailandia,2008-07-01,18365.79526
Tailandia,2008-08-01,20558.330749999994
Tailandia,2008-09-01,30574.78863999999
Tailandia,2008-10-01,25481.6026
Tailandia,2008-11-01,33221.00241000001
Tailandia,2008-12-01,27065.881370000003
Tailandia,2009-01-01,20655.289010000008
Tailandia,2009-02-01,16183.015550000004
Tailandia,2009-03-01,13524.966010000004
Tailandia,2009-04-01,21367.59146
Tailandia,2009-05-01,19162.725300000013
Tailandia,2009-06-01,20699.048179999998
Tailandia,2009-07-01,19957.13686000002
Tailandia,2009-08-01,19738.92537
Tailandia,2009-09-01,16161.184839999996
Tailandia,2009-10-01,20844.755160000004
Tailandia,2009-11-01,27155.02090000001
Tailandia,2009-12-01,12364.075219999993
Tailandia,2010-01-01,17889.999799999998
Tailandia,2010-02-01,23341.499139999993
Tailandia,2010-03-01,37560.34453000001
Tailandia,2010-04-01,24146.587860000007
Tailandia,2010-05-01,25401.33243000001
Tailandia,2010-06-01,29885.00514
Tailandia,2010-07-01,31722.338170000006
Tailandia,2010-08-01,28757.340420000008
Tailandia,2010-09-01,54621.21554999996
Tailandia,2010-10-01,28370.00481999998
Tailandia,2010-11-01,50717.07686999999
Tailandia,2010-12-01,43723.61439000004
Tailandia,2011-01-01,20760.82718000001
Tailandia,2011-02-01,31056.551620000002
Tailandia,2011-03-01,32625.45349
Tailandia,2011-04-01,31582.628249999994
Tailandia,2011-05-01,45149.105079999994
Tailandia,2011-06-01,26385.21428000001
Tailandia,2011-07-01,27268.130750000008
Tailandia,2011-08-01,48527.038340000014
Tailandia,2011-09-01,38672.988649999985
Tailandia,2011-10-01,37716.769140000004
Tailandia,2011-11-01,51178.130939999995
Tailandia,2011-12-01,27000.91822000001
Tailandia,2012-01-01,17951.40251
Tailandia,2012-02-01,37463.578559999994
Tailandia,2012-03-01,35669.75225999999
Tailandia,2012-04-01,43854.096880000005
Tailandia,2012-05-01,31877.91798999999
Tailandia,2012-06-01,22071.917039999993
Tailandia,2012-07-01,29716.75199
Tailandia,2012-08-01,27070.417220000003
Tailandia,2012-09-01,21363.742320000005
Tailandia,2012-10-01,24135.64138
Tailandia,2012-11-01,22087.09355999999
Tailandia,2012-12-01,23974.338109999993
Tailandia,2013-01-01,27884.409510000005
Tailandia,2013-02-01,24428.073049999985
Tailandia,2013-03-01,19421.017100000005
Tailandia,2013-04-01,37548.679769999995
Tailandia,2013-05-01,29831.083370000008
Tailandia,2013-06-01,24043.624559999993
Tailandia,2013-07-01,25030.892839999993
Tailandia,2013-08-01,26207.488989999998
Tailandia,2013-09-01,21596.742679999992
Tailandia,2013-10-01,27288.665210000003
Tailandia,2013-11-01,25003.311350000007
Tailandia,2013-12-01,20915.953410000006
Tailandia,2014-01-01,25203.628769999985
Tailandia,2014-02-01,22538.157789999997
Tailandia,2014-03-01,29700.25461999999
Tailandia,2014-04-01,26780.588569999996
Tailandia,2014-05-01,29154.874399999997
Tailandia,2014-06-01,22508.128539999998
Tailandia,2014-07-01,33429.62785999999
Tailandia,2014-08-01,32699.311029999997
Tailandia,2014-09-01,30868.562289999994
Tailandia,2014-10-01,30602.06859
Tailandia,2014-11-01,30929.821030000006
Tailandia,2014-12-01,29227.064310000005
Tailandia,2015-01-01,23398.16466
Tailandia,2015-02-01,25751.10762
Tailandia,2015-03-01,21239.332599999987
Tailandia,2015-04-01,29124.716440000004
Tailandia,2015-05-01,23587.66699
Tailandia,2015-06-01,20827.14387
Tailandia,2015-07-01,25062.250350000006
Tailandia,2015-08-01,24685.118470000005
Tailandia,2015-09-01,27620.267110000004
Tailandia,2015-10-01,26047.430199999995
Tailandia,2015-11-01,26801.13694
Tailandia,2015-12-01,23338.343650000006
Tailandia,2016-01-01,22475.19290000001
Tailandia,2016-02-01,22115.288569999993
Tailandia,2016-03-01,20049.1374
Tailandia,2016-04-01,25497.30819000002
Tailandia,2016-05-01,22961.20676
Tailandia,2016-06-01,23756.766410000015
Tailandia,2016-07-01,22274.664180000018
Tailandia,2016-08-01,26506.078479999986
Tailandia,2016-09-01,27037.752649999995
Tailandia,2016-10-01,30122.317690000007
Tailandia,2016-11-01,24461.920569999987
Tailandia,2016-12-01,23990.540470000007
Tailandia,2017-01-01,21779.91688
Tailandia,2017-02-01,17337.173949999997
Tailandia,2017-03-01,27267.540080000017
Tailandia,2017-04-01,23587.636530000025
Tailandia,2017-05-01,22369.903510000007
Tailandia,2017-06-01,24937.416219999996
Tailandia,2017-07-01,25886.77757999999
Tailandia,2017-08-01,26431.68899999999
Tailandia,2017-09-01,25110.16910999998
Tailandia,2017-10-01,24986.95875000002
Tailandia,2017-11-01,27785.368499999997
Tailandia,2017-12-01,27366.638729999977
Tailandia,2018-01-01,29990.42050999999
Tailandia,2018-02-01,23187.59240999999
Tailandia,2018-03-01,24179.07975
Tailandia,2018-04-01,31606.01144999999
Tailandia,2018-05-01,26912.03260000001
Tailandia,2018-06-01,22144.00104999998
Tailandia,2018-07-01,23113.80125000003
Tailandia,2018-08-01,32814.75258000001
Tailandia,2018-09-01,24498.93926999999
Tailandia,2018-10-01,29179.038849999997
Tailandia,2018-11-01,27324.370339999965
Tailandia,2018-12-01,27086.950709999983
Tailandia,2019-01-01,21013.716800000006
Tailandia,2019-02-01,25166.596860000005
Tailandia,2019-03-01,24099.646999999997
Tailandia,2019-04-01,25533.132100000003
Tailandia,2019-05-01,26878.786650000027
Tailandia,2019-06-01,22739.63110999999
Tailandia,2019-07-01,25813.97320000002
Tailandia,2019-08-01,25443.712560000025
Tailandia,2019-09-01,27818.983869999982
Tailandia,2019-10-01,28310.099569999984
Tailandia,2019-11-01,26432.669700000006
Tailandia,2019-12-01,19091.298409999992
Tailandia,2020-01-01,23694.963470000028
Tailandia,2020-02-01,20377.05649000001
Tailandia,2020-03-01,24718.42666000003
Tailandia,2020-04-01,18711.90605
Tailandia,2020-05-01,11684.113399999995
Tailandia,2020-06-01,13464.696899999992
Tailandia,2020-07-01,17306.870070000008
Tailandia,2020-08-01,18160.312560000013
Tailandia,2020-09-01,22778.648010000026
Tailandia,2020-10-01,22158.62912999998
Tailandia,2020-11-01,22156.485549999998
Tailandia,2020-12-01,33319.17541000001
Tailandia,2021-01-01,26543.054819999983
Tailandia,2021-02-01,26766.71755999999
Tailandia,2021-03-01,31694.048290000017
Tailandia,2021-04-01,26642.314739999947
Tailandia,2021-05-01,31771.29365000003
Tailandia,2021-06-01,30283.34340000002
Tailandia,2021-07-01,27509.260830000003
Tailandia,2021-08-01,24057.086160000028
Tailandia,2021-09-01,34703.14396999997
Tailandia,2021-10-01,38563.72902999999
Tailandia,2021-11-01,36072.08314000003
Tailandia,2021-12-01,38467.70262000001
Tailandia,2022-01-01,42014.690109999996
Tailandia,2022-02-01,45636.60006
Tailandia,2022-03-01,40569.012539999945
Tailandia,2022-04-01,43380.08755
Tailandia,2022-05-01,36599.73419999998
Tailandia,2022-06-01,41455.29901000001
Tailandia,2022-07-01,29791.812120000013
Tailandia,2022-08-01,33877.83323
Tailandia,2022-09-01,33977.82218
Tailandia,2022-10-01,39246.99215999999
Tailandia,2022-11-01,46792.54776999999
Tailandia,2022-12-01,43633.408090000026
Tailandia,2023-01-01,30414.529560000014
Tailandia,2023-02-01,25020.11934000001
Tailandia,2023-03-01,27836.709889999984
Tailandia,2023-04-01,34896.98288000001
Tailandia,2023-05-01,31954.82482000002
Tailandia,2023-06-01,21434.35758000001
Tailandia,2023-07-01,21096.240750000004
Tailandia,2023-08-01,17448.721329999993
Tailandia,2023-09-01,25321.75962999999
Tailandia,2023-10-01,30286.67349000001
Tailandia,2023-11-01,29120.68254999996
Tailandia,2023-12-01,29065.538910000007
Tailandia,2024-01-01,29217.70006000003
Tailandia,2024-02-01,30444.53431999998
Tailandia,2024-03-01,25803.216680000016
Tailandia,2024-04-01,43202.847210000014
Tailandia,2024-05-01,38412.955180000004
Tailandia,2024-06-01,26722.93502000002
Tailandia,2024-07-01,28477.519399999997
Tailandia,2024-08-01,32768.06201999999
Tailandia,2024-09-01,39299.11241000003
Tailandia,2024-10-01,56247.12546000002
Tailandia,2024-11-01,38734.17351
Tailandia,2024-12-01,35820.76509000005
Tailandia,2025-01-01,49525.57856999996
Tailandia,2025-02-01,39805.352300000006
Tailandia,2025-03-01,36067.079990000006
Tailandia,2025-04-01,49803.938449999965
Tailandia,2025-05-01,43020.53951999995
Tailandia,2025-06-01,36607.43645
Tailandia,2025-07-01,47974.545979999966
Tailandia,2025-08-01,40495.18052999999
Tailandia,2025-09-01,47356.296859999995
Tailandia,2025-10-01,52203.67140000006
Tailandia,2025-11-01,38605.51768000002
Tailandia,2025-12-01,41185.04312999996
Tailandia,2026-01-01,39299.35518000005
Tailandia,2026-02-01,39524.91349999999
Tailandia,2026-03-01,36765.314159999994
Tailandia,2026-04-01,38779.96008999998
Tailandia,2026-05-01,44208.65952000004
Tailandia,2026-06-01,44920.44229000001
Taiwán,2007-01-01,22583.468289999997
Taiwán,2007-02-01,21244.965519999987
Taiwán,2007-03-01,23254.753719999964
Taiwán,2007-04-01,26743.668050000007
Taiwán,2007-05-01,27765.715890000043
Taiwán,2007-06-01,25932.438200000004
Taiwán,2007-07-01,22372.463970000008
Taiwán,2007-08-01,30909.957890000023
Taiwán,2007-09-01,27403.995060000037
Taiwán,2007-10-01,29482.38166999999
Taiwán,2007-11-01,26114.286040000006
Taiwán,2007-12-01,21084.12001
Taiwán,2008-01-01,33185.710719999974
Taiwán,2008-02-01,29915.924709999996
Taiwán,2008-03-01,25151.259059999997
Taiwán,2008-04-01,29033.012319999994
Taiwán,2008-05-01,27907.936710000013
Taiwán,2008-06-01,28075.548680000004
Taiwán,2008-07-01,34178.157099999975
Taiwán,2008-08-01,33156.10034000001
Taiwán,2008-09-01,35134.53702000001
Taiwán,2008-10-01,38808.77449999998
Taiwán,2008-11-01,31637.595239999966
Taiwán,2008-12-01,30401.398549999994
Taiwán,2009-01-01,39540.58606000001
Taiwán,2009-02-01,28249.318220000005
Taiwán,2009-03-01,23701.804279999997
Taiwán,2009-04-01,21850.77257
Taiwán,2009-05-01,23470.14190999999
Taiwán,2009-06-01,23958.24
Taiwán,2009-07-01,24782.758050000008
Taiwán,2009-08-01,18065.56227
Taiwán,2009-09-01,21733.06167999999
Taiwán,2009-10-01,22941.672389999996
Taiwán,2009-11-01,22206.78974000001
Taiwán,2009-12-01,23672.05233999999
Taiwán,2010-01-01,20491.745540000004
Taiwán,2010-02-01,27017.167829999995
Taiwán,2010-03-01,29793.200900000003
Taiwán,2010-04-01,26432.186250000002
Taiwán,2010-05-01,25091.950710000005
Taiwán,2010-06-01,27453.775510000003
Taiwán,2010-07-01,28969.19114
Taiwán,2010-08-01,31978.905510000008
Taiwán,2010-09-01,33749.84086
Taiwán,2010-10-01,29530.44471999998
Taiwán,2010-11-01,27564.923850000014
Taiwán,2010-12-01,31191.388310000013
Taiwán,2011-01-01,28232.990099999995
Taiwán,2011-02-01,29191.073790000002
Taiwán,2011-03-01,34056.27175000001
Taiwán,2011-04-01,36535.74478
Taiwán,2011-05-01,41393.89154999999
Taiwán,2011-06-01,51505.534779999994
Taiwán,2011-07-01,46582.45763
Taiwán,2011-08-01,46890.89568999999
Taiwán,2011-09-01,49444.19935000004
Taiwán,2011-10-01,46306.644490000006
Taiwán,2011-11-01,44146.75326000003
Taiwán,2011-12-01,45842.33163999998
Taiwán,2012-01-01,43394.22245000001
Taiwán,2012-02-01,42518.54897999999
Taiwán,2012-03-01,44167.30715
Taiwán,2012-04-01,44461.03915000001
Taiwán,2012-05-01,49391.49852999997
Taiwán,2012-06-01,47737.41497000003
Taiwán,2012-07-01,51366.35124000001
Taiwán,2012-08-01,49988.43795999999
Taiwán,2012-09-01,45427.34307
Taiwán,2012-10-01,47483.30022
Taiwán,2012-11-01,50966.763239999986
Taiwán,2012-12-01,47580.82075999996
Taiwán,2013-01-01,45317.85761000001
Taiwán,2013-02-01,43821.83373999998
Taiwán,2013-03-01,36787.37803
Taiwán,2013-04-01,48949.83156
Taiwán,2013-05-01,46097.74876000002
Taiwán,2013-06-01,42018.547759999994
Taiwán,2013-07-01,48524.67423000001
Taiwán,2013-08-01,53142.305779999944
Taiwán,2013-09-01,48515.103469999995
Taiwán,2013-10-01,53375.57292999998
Taiwán,2013-11-01,43047.00329999998
Taiwán,2013-12-01,47604.955289999976
Taiwán,2014-01-01,50330.114429999994
Taiwán,2014-02-01,39594.30331
Taiwán,2014-03-01,46185.21910999999
Taiwán,2014-04-01,48120.621459999995
Taiwán,2014-05-01,55553.94499999999
Taiwán,2014-06-01,43938.76842000001
Taiwán,2014-07-01,59848.069090000005
Taiwán,2014-08-01,53728.832310000005
Taiwán,2014-09-01,51843.24954000001
Taiwán,2014-10-01,55849.29769999999
Taiwán,2014-11-01,54404.677760000006
Taiwán,2014-12-01,60855.96132
Taiwán,2015-01-01,45385.00463000002
Taiwán,2015-02-01,53675.38939
Taiwán,2015-03-01,50975.86955999998
Taiwán,2015-04-01,41949.44500000001
Taiwán,2015-05-01,39588.442209999994
Taiwán,2015-06-01,37891.1383
Taiwán,2015-07-01,47363.29685999999
Taiwán,2015-08-01,48405.27576
Taiwán,2015-09-01,39293.00540999998
Taiwán,2015-10-01,42221.34334
Taiwán,2015-11-01,38398.44388000002
Taiwán,2015-12-01,37996.09562000001
Taiwán,2016-01-01,35790.33381999999
Taiwán,2016-02-01,27754.747940000023
Taiwán,2016-03-01,34387.09543999999
Taiwán,2016-04-01,30221.23823000002
Taiwán,2016-05-01,38061.61972000003
Taiwán,2016-06-01,33933.73540999999
Taiwán,2016-07-01,38158.41622000003
Taiwán,2016-08-01,42120.455030000005
Taiwán,2016-09-01,35620.31267000001
Taiwán,2016-10-01,38211.70758000002
Taiwán,2016-11-01,39781.98201000005
Taiwán,2016-12-01,38784.10863000001
Taiwán,2017-01-01,36176.27522
Taiwán,2017-02-01,30863.121010000003
Taiwán,2017-03-01,33264.52331
Taiwán,2017-04-01,34105.24497999998
Taiwán,2017-05-01,31828.41646999999
Taiwán,2017-06-01,38027.59820000002
Taiwán,2017-07-01,37667.65957000003
Taiwán,2017-08-01,40364.99462
Taiwán,2017-09-01,32896.18883000002
Taiwán,2017-10-01,34663.652549999984
Taiwán,2017-11-01,33933.77060000003
Taiwán,2017-12-01,33906.60712000004
