"FECHA","COD_DEPTO","DEPARTAMENTO","COD_MUNI","MUNICIPIO","GRUPO"
"2021 Oct 04 12:00:00 AM","19","CAUCA","19212","CORINTO","GAOR"
"2021 Oct 04 12:00:00 AM","27","CHOCO","27430","MEDIO BAUDO","CLAN DEL GOLFO"
"2021 Oct 06 12:00:00 AM","25","CUNDINAMARCA","25269","FACATATIVA","GAOR"
"2021 Oct 08 12:00:00 AM","05","ANTIOQUIA","05154","CAUCASIA","CLAN DEL GOLFO"
"2021 Oct 08 12:00:00 AM","05","ANTIOQUIA","05250","EL BAGRE","CLAN DEL GOLFO"
"2021 Oct 11 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","GAOR"
"2021 Oct 11 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2021 Oct 12 12:00:00 AM","50","META","50711","VISTAHERMOSA","GAOR"
"2021 Oct 15 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","GAOR"
"2021 Oct 15 12:00:00 AM","13","BOLIVAR","13458","MONTECRISTO","GAOR"
"2021 Oct 15 12:00:00 AM","05","ANTIOQUIA","05154","CAUCASIA","CLAN DEL GOLFO"
"2021 Oct 15 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2021 Oct 19 12:00:00 AM","25","CUNDINAMARCA","25290","FUSAGASUGA","CLAN DEL GOLFO"
"2021 Oct 21 12:00:00 AM","52","NARIÑO","52001","PASTO","GAOR"
"2021 Oct 22 12:00:00 AM","20","CESAR","20001","VALLEDUPAR","PELUSOS"
"2021 Oct 25 12:00:00 AM","41","HUILA","41001","NEIVA","GAOR"
"2021 Oct 25 12:00:00 AM","41","HUILA","41001","NEIVA","GAOR"
"2021 Oct 25 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2021 Oct 25 12:00:00 AM","27","CHOCO","27001","QUIBDO","CLAN DEL GOLFO"
"2021 Oct 25 12:00:00 AM","27","CHOCO","27001","QUIBDO","CLAN DEL GOLFO"
"2021 Oct 26 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2021 Oct 26 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2021 Oct 26 12:00:00 AM","76","VALLE DEL CAUCA","76863","VERSALLES","CLAN DEL GOLFO"
"2021 Oct 27 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2021 Oct 27 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2021 Oct 27 12:00:00 AM","19","CAUCA","19573","PUERTO TEJADA","GAOR"
"2021 Oct 28 12:00:00 AM","73","TOLIMA","73555","PLANADAS","GAOR"
"2021 Oct 29 12:00:00 AM","05","ANTIOQUIA","05361","ITUANGO","CLAN DEL GOLFO"
"2021 Oct 29 12:00:00 AM","05","ANTIOQUIA","05819","TOLEDO","GAOR"
"2021 Oct 29 12:00:00 AM","05","ANTIOQUIA","05361","ITUANGO","CLAN DEL GOLFO"
"2021 Oct 29 12:00:00 AM","05","ANTIOQUIA","05361","ITUANGO","CLAN DEL GOLFO"
"2021 Oct 29 12:00:00 AM","05","ANTIOQUIA","05001","MEDELLIN","GAOR"
"2021 Oct 29 12:00:00 AM","25","CUNDINAMARCA","25269","FACATATIVA","GAOR"
"2021 Nov 02 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","GAOR"
"2021 Nov 02 12:00:00 AM","27","CHOCO","27077","BAJO BAUDO","CLAN DEL GOLFO"
"2021 Nov 02 12:00:00 AM","27","CHOCO","27205","CONDOTO","CLAN DEL GOLFO"
"2021 Nov 03 12:00:00 AM","05","ANTIOQUIA","05361","ITUANGO","GAOR"
"2021 Nov 03 12:00:00 AM","05","ANTIOQUIA","05361","ITUANGO","CLAN DEL GOLFO"
"2021 Nov 03 12:00:00 AM","05","ANTIOQUIA","05361","ITUANGO","GAOR"
"2021 Nov 03 12:00:00 AM","05","ANTIOQUIA","05543","PEQUE","CLAN DEL GOLFO"
"2021 Nov 03 12:00:00 AM","05","ANTIOQUIA","05361","ITUANGO","CLAN DEL GOLFO"
"2021 Nov 03 12:00:00 AM","05","ANTIOQUIA","05361","ITUANGO","CLAN DEL GOLFO"
"2021 Nov 03 12:00:00 AM","05","ANTIOQUIA","05361","ITUANGO","GAOR"
"2021 Nov 03 12:00:00 AM","05","ANTIOQUIA","05543","PEQUE","CLAN DEL GOLFO"
"2021 Nov 04 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2021 Nov 05 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","GAOR"
"2021 Nov 08 12:00:00 AM","27","CHOCO","27099","BOJAYA","CLAN DEL GOLFO"
"2021 Nov 08 12:00:00 AM","27","CHOCO","27099","BOJAYA","CLAN DEL GOLFO"
"2021 Nov 08 12:00:00 AM","27","CHOCO","27099","BOJAYA","CLAN DEL GOLFO"
"2021 Nov 08 12:00:00 AM","27","CHOCO","27099","BOJAYA","CLAN DEL GOLFO"
"2021 Nov 08 12:00:00 AM","27","CHOCO","27099","BOJAYA","CLAN DEL GOLFO"
"2021 Nov 08 12:00:00 AM","27","CHOCO","27099","BOJAYA","CLAN DEL GOLFO"
"2021 Nov 08 12:00:00 AM","76","VALLE DEL CAUCA","76834","TULUA","GAOR"
"2021 Nov 08 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2021 Nov 09 12:00:00 AM","85","CASANARE","85001","YOPAL","GAOR"
"2021 Nov 10 12:00:00 AM","27","CHOCO","27099","BOJAYA","CLAN DEL GOLFO"
"2021 Nov 10 12:00:00 AM","27","CHOCO","27099","BOJAYA","CLAN DEL GOLFO"
"2021 Nov 10 12:00:00 AM","27","CHOCO","27099","BOJAYA","CLAN DEL GOLFO"
"2021 Nov 10 12:00:00 AM","27","CHOCO","27099","BOJAYA","CLAN DEL GOLFO"
"2021 Nov 10 12:00:00 AM","81","ARAUCA","81001","ARAUCA","GAOR"
"2021 Nov 11 12:00:00 AM","20","CESAR","20517","PAILITAS","CLAN DEL GOLFO"
"2021 Nov 11 12:00:00 AM","27","CHOCO","27099","BOJAYA","CLAN DEL GOLFO"
"2021 Nov 11 12:00:00 AM","27","CHOCO","27099","BOJAYA","CLAN DEL GOLFO"
"2021 Nov 12 12:00:00 AM","25","CUNDINAMARCA","25290","FUSAGASUGA","CLAN DEL GOLFO"
"2021 Nov 17 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2021 Nov 17 12:00:00 AM","27","CHOCO","27099","BOJAYA","CLAN DEL GOLFO"
"2021 Nov 17 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","GAOR"
"2021 Nov 18 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2021 Nov 18 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2021 Nov 18 12:00:00 AM","54","NORTE DE SANTANDER","54498","OCAÑA","GAOR"
"2021 Nov 19 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2021 Nov 19 12:00:00 AM","52","NARIÑO","52612","RICAURTE","GAOR"
"2021 Nov 22 12:00:00 AM","19","CAUCA","19318","GUAPI","GAOR"
"2021 Nov 22 12:00:00 AM","19","CAUCA","19318","GUAPI","GAOR"
"2021 Nov 22 12:00:00 AM","19","CAUCA","19318","GUAPI","GAOR"
"2021 Nov 22 12:00:00 AM","19","CAUCA","19318","GUAPI","GAOR"
"2021 Nov 22 12:00:00 AM","19","CAUCA","19318","GUAPI","GAOR"
"2021 Nov 22 12:00:00 AM","19","CAUCA","19318","GUAPI","GAOR"
"2021 Nov 22 12:00:00 AM","19","CAUCA","19318","GUAPI","GAOR"
"2021 Nov 22 12:00:00 AM","19","CAUCA","19318","GUAPI","GAOR"
"2021 Nov 22 12:00:00 AM","19","CAUCA","19318","GUAPI","GAOR"
"2021 Nov 22 12:00:00 AM","19","CAUCA","19318","GUAPI","GAOR"
"2021 Nov 23 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2021 Nov 30 12:00:00 AM","25","CUNDINAMARCA","25839","UBALA","CLAN DEL GOLFO"
"2021 Dec 01 12:00:00 AM","05","ANTIOQUIA","05873","VIGIA DEL FUERTE","CLAN DEL GOLFO"
"2021 Dec 01 12:00:00 AM","19","CAUCA","19573","PUERTO TEJADA","GAOR"
"2021 Dec 01 12:00:00 AM","05","ANTIOQUIA","05873","VIGIA DEL FUERTE","CLAN DEL GOLFO"
"2021 Dec 01 12:00:00 AM","18","CAQUETA","18150","CARTAGENA DEL CHAIRA","GAOR"
"2021 Dec 02 12:00:00 AM","27","CHOCO","27099","BOJAYA","CLAN DEL GOLFO"
"2021 Dec 02 12:00:00 AM","41","HUILA","41298","GARZON","GAOR"
"2021 Dec 03 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","GAOR"
"2021 Dec 03 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","GAOR"
"2021 Dec 03 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","GAOR"
"2021 Dec 03 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","GAOR"
"2021 Dec 03 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","PELUSOS"
"2021 Dec 06 12:00:00 AM","25","CUNDINAMARCA","25754","SOACHA","CLAN DEL GOLFO"
"2021 Dec 06 12:00:00 AM","05","ANTIOQUIA","05361","ITUANGO","CLAN DEL GOLFO"
"2021 Dec 07 12:00:00 AM","52","NARIÑO","52356","IPIALES","GAOR"
"2021 Dec 07 12:00:00 AM","20","CESAR","20001","VALLEDUPAR","GAOR"
"2021 Dec 13 12:00:00 AM","25","CUNDINAMARCA","25290","FUSAGASUGA","CLAN DEL GOLFO"
"2021 Dec 14 12:00:00 AM","25","CUNDINAMARCA","25290","FUSAGASUGA","GAOR"
"2021 Dec 14 12:00:00 AM","19","CAUCA","19256","EL TAMBO","GAOR"
"2021 Dec 15 12:00:00 AM","25","CUNDINAMARCA","25754","SOACHA","GAOR"
"2021 Dec 16 12:00:00 AM","68","SANTANDER","68755","SOCORRO","GAOR"
"2021 Dec 16 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2021 Dec 16 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2021 Dec 16 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2021 Dec 16 12:00:00 AM","19","CAUCA","19573","PUERTO TEJADA","GAOR"
"2021 Dec 17 12:00:00 AM","13","BOLIVAR","13600","RIO VIEJO","CLAN DEL GOLFO"
"2021 Dec 20 12:00:00 AM","81","ARAUCA","81001","ARAUCA","GAOR"
"2021 Dec 21 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","GAOR"
"2021 Dec 21 12:00:00 AM","73","TOLIMA","73616","RIOBLANCO","GAOR"
"2022 Jan 03 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","CLAN DEL GOLFO"
"2022 Jan 03 12:00:00 AM","15","BOYACA","15759","SOGAMOSO","GAOR"
"2022 Jan 05 12:00:00 AM","19","CAUCA","19573","PUERTO TEJADA","GAOR"
"2022 Jan 12 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Jan 17 12:00:00 AM","18","CAQUETA","18756","SOLANO","GAOR"
"2022 Jan 18 12:00:00 AM","85","CASANARE","85001","YOPAL","GAOR"
"2022 Jan 20 12:00:00 AM","19","CAUCA","19050","ARGELIA","GAOR"
"2022 Jan 20 12:00:00 AM","19","CAUCA","19050","ARGELIA","GAOR"
"2022 Jan 20 12:00:00 AM","81","ARAUCA","81001","ARAUCA","GAOR"
"2022 Jan 21 12:00:00 AM","50","META","50711","VISTAHERMOSA","GAOR"
"2022 Jan 21 12:00:00 AM","50","META","50711","VISTAHERMOSA","GAOR"
"2022 Jan 21 12:00:00 AM","50","META","50711","VISTAHERMOSA","GAOR"
"2022 Jan 21 12:00:00 AM","50","META","50711","VISTAHERMOSA","GAOR"
"2022 Jan 25 12:00:00 AM","41","HUILA","41298","GARZON","GAOR"
"2022 Jan 25 12:00:00 AM","50","META","50711","VISTAHERMOSA","GAOR"
"2022 Jan 25 12:00:00 AM","52","NARIÑO","52356","IPIALES","GAOR"
"2022 Jan 25 12:00:00 AM","13","BOLIVAR","13688","SANTA ROSA DEL SUR","GAOR"
"2022 Jan 31 12:00:00 AM","25","CUNDINAMARCA","25754","SOACHA","GAOR"
"2022 Feb 01 12:00:00 AM","18","CAQUETA","18479","MORELIA","GAOR"
"2022 Feb 02 12:00:00 AM","81","ARAUCA","81736","SARAVENA","GAOR"
"2022 Feb 04 12:00:00 AM","63","QUINDIO","63302","GENOVA","GAOR"
"2022 Feb 04 12:00:00 AM","63","QUINDIO","63302","GENOVA","GAOR"
"2022 Feb 04 12:00:00 AM","63","QUINDIO","63302","GENOVA","GAOR"
"2022 Feb 09 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Feb 09 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Feb 09 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Feb 09 12:00:00 AM","18","CAQUETA","18785","SOLITA","GAOR"
"2022 Feb 09 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Feb 10 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2022 Feb 10 12:00:00 AM","05","ANTIOQUIA","05001","MEDELLIN","GAOR"
"2022 Feb 10 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2022 Feb 10 12:00:00 AM","05","ANTIOQUIA","05001","MEDELLIN","CLAN DEL GOLFO"
"2022 Feb 11 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","GAOR"
"2022 Feb 11 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2022 Feb 11 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2022 Feb 11 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2022 Feb 11 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2022 Feb 11 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2022 Feb 14 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Feb 14 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Feb 14 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Feb 14 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Feb 15 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2022 Feb 15 12:00:00 AM","25","CUNDINAMARCA","25488","NILO","GAOR"
"2022 Feb 16 12:00:00 AM","19","CAUCA","19573","PUERTO TEJADA","GAOR"
"2022 Feb 18 12:00:00 AM","54","NORTE DE SANTANDER","54498","OCAÑA","GAOR"
"2022 Feb 18 12:00:00 AM","05","ANTIOQUIA","05361","ITUANGO","CLAN DEL GOLFO"
"2022 Feb 18 12:00:00 AM","05","ANTIOQUIA","05361","ITUANGO","CLAN DEL GOLFO"
"2022 Feb 18 12:00:00 AM","81","ARAUCA","81001","ARAUCA","GAOR"
"2022 Feb 18 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2022 Feb 21 12:00:00 AM","18","CAQUETA","18592","PUERTO RICO","GAOR"
"2022 Feb 21 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2022 Feb 22 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2022 Feb 22 12:00:00 AM","86","PUTUMAYO","86573","LEGUIZAMO","GAOR"
"2022 Feb 22 12:00:00 AM","76","VALLE DEL CAUCA","76109","BUENAVENTURA","GAOR"
"2022 Feb 23 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2022 Feb 23 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2022 Feb 23 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2022 Feb 24 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2022 Feb 28 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","CLAN DEL GOLFO"
"2022 Feb 28 12:00:00 AM","27","CHOCO","27800","UNGUIA","CLAN DEL GOLFO"
"2022 Mar 02 12:00:00 AM","19","CAUCA","19256","EL TAMBO","GAOR"
"2022 Mar 02 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","GAOR"
"2022 Mar 03 12:00:00 AM","85","CASANARE","85125","HATO COROZAL","GAOR"
"2022 Mar 03 12:00:00 AM","41","HUILA","41298","GARZON","GAOR"
"2022 Mar 03 12:00:00 AM","27","CHOCO","27001","QUIBDO","CLAN DEL GOLFO"
"2022 Mar 03 12:00:00 AM","27","CHOCO","27001","QUIBDO","CLAN DEL GOLFO"
"2022 Mar 03 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2022 Mar 03 12:00:00 AM","27","CHOCO","27001","QUIBDO","CLAN DEL GOLFO"
"2022 Mar 03 12:00:00 AM","27","CHOCO","27001","QUIBDO","CLAN DEL GOLFO"
"2022 Mar 03 12:00:00 AM","27","CHOCO","27001","QUIBDO","CLAN DEL GOLFO"
"2022 Mar 04 12:00:00 AM","81","ARAUCA","81794","TAME","GAOR"
"2022 Mar 07 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","GAOR"
"2022 Mar 08 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","GAOR"
"2022 Mar 09 12:00:00 AM","76","VALLE DEL CAUCA","76111","GUADALAJARA DE BUGA","GAOR"
"2022 Mar 10 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2022 Mar 11 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2022 Mar 14 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","GAOR"
"2022 Mar 14 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","GAOR"
"2022 Mar 14 12:00:00 AM","25","CUNDINAMARCA","25297","GACHETA","GAOR"
"2022 Mar 14 12:00:00 AM","25","CUNDINAMARCA","25297","GACHETA","CLAN DEL GOLFO"
"2022 Mar 15 12:00:00 AM","19","CAUCA","19318","GUAPI","GAOR"
"2022 Mar 16 12:00:00 AM","81","ARAUCA","81065","ARAUQUITA","GAOR"
"2022 Mar 18 12:00:00 AM","19","CAUCA","19050","ARGELIA","GAOR"
"2022 Mar 18 12:00:00 AM","76","VALLE DEL CAUCA","76001","CALI","GAOR"
"2022 Mar 22 12:00:00 AM","05","ANTIOQUIA","05361","ITUANGO","CLAN DEL GOLFO"
"2022 Mar 22 12:00:00 AM","27","CHOCO","27491","NOVITA","CLAN DEL GOLFO"
"2022 Mar 22 12:00:00 AM","27","CHOCO","27491","NOVITA","CLAN DEL GOLFO"
"2022 Mar 22 12:00:00 AM","27","CHOCO","27491","NOVITA","CLAN DEL GOLFO"
"2022 Mar 23 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2022 Mar 23 12:00:00 AM","05","ANTIOQUIA","05120","CACERES","CLAN DEL GOLFO"
"2022 Mar 23 12:00:00 AM","41","HUILA","41001","NEIVA","GAOR"
"2022 Mar 24 12:00:00 AM","63","QUINDIO","63001","ARMENIA","GAOR"
"2022 Mar 24 12:00:00 AM","63","QUINDIO","63001","ARMENIA","GAOR"
"2022 Mar 24 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","GAOR"
"2022 Mar 24 12:00:00 AM","63","QUINDIO","63001","ARMENIA","GAOR"
"2022 Mar 25 12:00:00 AM","19","CAUCA","19573","PUERTO TEJADA","GAOR"
"2022 Mar 25 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2022 Mar 25 12:00:00 AM","05","ANTIOQUIA","05736","SEGOVIA","CLAN DEL GOLFO"
"2022 Mar 29 12:00:00 AM","19","CAUCA","19050","ARGELIA","GAOR"
"2022 Mar 31 12:00:00 AM","81","ARAUCA","81001","ARAUCA","GAOR"
"2022 Mar 31 12:00:00 AM","13","BOLIVAR","13600","RIO VIEJO","CLAN DEL GOLFO"
"2022 Apr 04 12:00:00 AM","27","CHOCO","27006","ACANDI","CLAN DEL GOLFO"
"2022 Apr 04 12:00:00 AM","27","CHOCO","27075","BAHIA SOLANO","CLAN DEL GOLFO"
"2022 Apr 04 12:00:00 AM","27","CHOCO","27075","BAHIA SOLANO","CLAN DEL GOLFO"
"2022 Apr 05 12:00:00 AM","27","CHOCO","27075","BAHIA SOLANO","CLAN DEL GOLFO"
"2022 Apr 07 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","GAOR"
"2022 Apr 07 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Apr 08 12:00:00 AM","63","QUINDIO","63001","ARMENIA","GAOR"
"2022 Apr 08 12:00:00 AM","63","QUINDIO","63401","LA TEBAIDA","GAOR"
"2022 Apr 08 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2022 Apr 11 12:00:00 AM","19","CAUCA","19001","POPAYAN","GAOR"
"2022 Apr 12 12:00:00 AM","05","ANTIOQUIA","05001","MEDELLIN","CLAN DEL GOLFO"
"2022 Apr 13 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2022 Apr 13 12:00:00 AM","19","CAUCA","19573","PUERTO TEJADA","GAOR"
"2022 Apr 13 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2022 Apr 18 12:00:00 AM","41","HUILA","41298","GARZON","GAOR"
"2022 Apr 18 12:00:00 AM","52","NARIÑO","52001","PASTO","GAOR"
"2022 Apr 20 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2022 Apr 20 12:00:00 AM","25","CUNDINAMARCA","25488","NILO","CLAN DEL GOLFO"
"2022 Apr 21 12:00:00 AM","25","CUNDINAMARCA","25290","FUSAGASUGA","CLAN DEL GOLFO"
"2022 Apr 21 12:00:00 AM","25","CUNDINAMARCA","25290","FUSAGASUGA","CLAN DEL GOLFO"
"2022 Apr 22 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2022 Apr 22 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2022 Apr 22 12:00:00 AM","52","NARIÑO","52356","IPIALES","GAOR"
"2022 Apr 22 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","GAOR"
"2022 Apr 22 12:00:00 AM","25","CUNDINAMARCA","25269","FACATATIVA","GAOR"
"2022 Apr 22 12:00:00 AM","52","NARIÑO","52356","IPIALES","GAOR"
"2022 Apr 25 12:00:00 AM","13","BOLIVAR","13074","BARRANCO DE LOBA","CLAN DEL GOLFO"
"2022 Apr 25 12:00:00 AM","13","BOLIVAR","13074","BARRANCO DE LOBA","CLAN DEL GOLFO"
"2022 Apr 25 12:00:00 AM","13","BOLIVAR","13074","BARRANCO DE LOBA","CLAN DEL GOLFO"
"2022 Apr 26 12:00:00 AM","05","ANTIOQUIA","05837","TURBO","CLAN DEL GOLFO"
"2022 Apr 29 12:00:00 AM","11","BOGOTA D.C.","11001","BOGOTA D.C.","GAOR"
"2022 Apr 29 12:00:00 AM","27","CHOCO","27001","QUIBDO","CLAN DEL GOLFO"
"2022 Apr 29 12:00:00 AM","41","HUILA","41551","PITALITO","GAOR"
"2022 May 02 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","CLAN DEL GOLFO"
"2022 May 02 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","CLAN DEL GOLFO"
"2022 May 02 12:00:00 AM","18","CAQUETA","18592","PUERTO RICO","GAOR"
"2022 May 03 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2022 May 04 12:00:00 AM","13","BOLIVAR","13458","MONTECRISTO","CLAN DEL GOLFO"
"2022 May 05 12:00:00 AM","86","PUTUMAYO","86573","LEGUIZAMO","GAOR"
"2022 May 05 12:00:00 AM","27","CHOCO","27099","BOJAYA","CLAN DEL GOLFO"
"2022 May 05 12:00:00 AM","27","CHOCO","27099","BOJAYA","CLAN DEL GOLFO"
"2022 May 06 12:00:00 AM","25","CUNDINAMARCA","25488","NILO","CLAN DEL GOLFO"
"2022 May 06 12:00:00 AM","52","NARIÑO","52696","SANTA BARBARA","GAOR"
"2022 May 13 12:00:00 AM","19","CAUCA","19532","PATIA","GAOR"
"2022 May 13 12:00:00 AM","66","RISARALDA","66001","PEREIRA","GAOR"
"2022 May 13 12:00:00 AM","27","CHOCO","27495","NUQUI","CLAN DEL GOLFO"
"2022 May 17 12:00:00 AM","63","QUINDIO","63470","MONTENEGRO","GAOR"
"2022 May 17 12:00:00 AM","27","CHOCO","27006","ACANDI","CLAN DEL GOLFO"
"2022 May 18 12:00:00 AM","19","CAUCA","19573","PUERTO TEJADA","GAOR"
"2022 May 19 12:00:00 AM","27","CHOCO","27001","QUIBDO","CLAN DEL GOLFO"
"2022 May 19 12:00:00 AM","27","CHOCO","27001","QUIBDO","CLAN DEL GOLFO"
"2022 May 20 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","GAOR"
"2022 May 23 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2022 May 24 12:00:00 AM","41","HUILA","41298","GARZON","GAOR"
"2022 May 25 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2022 May 25 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","CLAN DEL GOLFO"
"2022 May 25 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","CLAN DEL GOLFO"
"2022 May 27 12:00:00 AM","05","ANTIOQUIA","05361","ITUANGO","CLAN DEL GOLFO"
"2022 May 27 12:00:00 AM","05","ANTIOQUIA","05361","ITUANGO","CLAN DEL GOLFO"
"2022 May 31 12:00:00 AM","19","CAUCA","19573","PUERTO TEJADA","GAOR"
"2022 May 31 12:00:00 AM","05","ANTIOQUIA","05172","CHIGORODO","CLAN DEL GOLFO"
"2022 May 31 12:00:00 AM","85","CASANARE","85001","YOPAL","GAOR"
"2022 Jun 01 12:00:00 AM","05","ANTIOQUIA","05842","URAMITA","CLAN DEL GOLFO"
"2022 Jun 01 12:00:00 AM","81","ARAUCA","81794","TAME","GAOR"
"2022 Jun 01 12:00:00 AM","05","ANTIOQUIA","05001","MEDELLIN","CLAN DEL GOLFO"
"2022 Jun 02 12:00:00 AM","27","CHOCO","27025","ALTO BAUDO","CLAN DEL GOLFO"
"2022 Jun 02 12:00:00 AM","18","CAQUETA","18001","FLORENCIA","GAOR"
"2022 Jun 02 12:00:00 AM","95","GUAVIARE","95015","CALAMAR","GAOR"
"2022 Jun 03 12:00:00 AM","52","NARIÑO","52250","EL CHARCO","GAOR"
"2022 Jun 03 12:00:00 AM","52","NARIÑO","52356","IPIALES","GAOR"
